num_employees,annual_revenue,avg_employee_salary,expenses_total,customer_growth_rate,customer_retention_rate,digital_spending_ratio,years_in_operation,profit_to_expense_ratio,revenue_growth_rate,region_Urban,sector_Healthcare,sector_Manufacturing,sector_Retail,sector_Tech,tech_adoption_level_Low,tech_adoption_level_Medium,remote_work_policy_None,remote_work_policy_Partial
281,703392,1099,358085,0.6586840840738812,0.5280469269472667,0.04841644882968765,20,0.7841030011464557,0.329792281370028,True,True,False,False,False,False,True,False,False
24,476449,2346,322373,0.9269875331045009,0.12709372492513638,0.3331652375485915,16,0.8914774090720953,0.28262755833774195,False,False,True,False,False,False,True,True,False
158,308564,2355,66679,0.2799135696961099,0.05939662899762199,0.42485903516088064,9,0.5545574765511835,0.2705889108453859,False,False,True,False,False,True,False,True,False
387,512450,2387,450864,0.6768906165888243,0.21608034978485458,0.5071110972625117,19,0.8482018678397498,0.5845609342670597,False,True,False,False,False,False,False,False,True
72,626531,1179,288842,0.14356112155737832,0.0630983154016963,0.0031992513615193285,22,0.6569371629343872,0.12963567703404233,True,False,False,False,True,True,False,False,False
370,658668,3752,411299,0.12138394209725911,0.05613826684689882,0.48676532741211254,5,0.6566995415565662,0.4288082050519337,False,False,False,False,False,False,True,False,False
376,263430,2335,46169,0.115644478064866,0.4441662294211004,0.1949243644102826,10,0.5797081685461087,0.3316740819160769,True,False,True,False,False,False,False,False,True
218,563888,4530,416918,0.13852816984534888,0.8102441853641084,0.09787700292004786,8,0.05001870083667148,0.18754212222907116,False,False,False,True,False,False,True,False,True
147,708645,2677,361718,0.21616487030944198,0.6639882276638519,0.5332962835820788,29,0.9369781052107985,0.370430425969312,True,False,True,False,False,True,False,False,False
380,722368,648,304166,0.5628304956017943,0.6794136572782229,0.7441491966102435,14,0.3557714268385471,0.5734948412826905,False,False,False,False,False,False,False,False,True
236,880952,1995,67543,0.7669856486155374,0.2624365637683076,0.9347495399662745,11,0.8025777051649978,0.562917918377217,False,False,False,False,False,False,True,False,False
217,796599,2244,356099,0.12685702371091578,0.011104184939981998,0.9126595034907086,1,0.8099845704732372,0.4460491108688377,False,False,False,False,False,False,True,True,False
83,262351,2146,109768,0.8700149405907247,0.4506465913472266,0.3989966262399338,10,0.9657612344665172,0.3941484643520132,True,False,False,False,False,True,False,True,False
218,529720,3495,207782,0.842716284430226,0.3771241518731673,0.7040577508768934,2,0.32669963910257693,0.5275015922687543,True,False,False,True,False,True,False,False,False
120,790838,2172,359560,0.7273880265028915,0.9472349992650378,0.6956202187658982,7,0.9973994006167646,0.5483742216121356,True,False,False,False,True,False,False,False,True
96,598975,2439,401419,0.42596579946147306,0.0720195123793469,0.41210566067351184,17,0.30057448109186424,0.27576209809379487,True,False,False,False,False,True,False,False,True
274,773576,1157,191844,0.0015572348255258328,0.776419322847887,0.0982104032044514,5,0.4513701649045748,0.17694908513433494,False,False,False,False,False,False,True,False,True
415,863379,4167,299636,0.7347649413002968,0.3854161775768076,0.38200891528419734,24,0.7062500328671306,0.5154627396863297,True,False,False,True,False,False,False,True,False
385,887756,1553,357669,0.8789861446764394,0.8296198274694436,0.9923578824437747,10,0.15498862796816748,0.6917271671488352,False,False,True,False,False,False,True,True,False
493,842335,4571,224939,0.33528637617186197,0.49490789632709375,0.5550346802792576,5,0.2663731844634748,0.5109012695120922,False,False,True,False,False,False,False,False,False
172,490375,1076,111230,0.7179875612211187,0.82050180854529,0.34139100621015805,5,0.7281135073641878,0.48702747676418734,False,False,False,True,False,False,True,False,False
62,190221,3595,351663,0.0620476143612817,0.466848368153045,0.7438147768639253,9,0.9743841547967507,0.4124591864264163,True,False,True,False,False,True,False,False,True
288,748000,3531,321780,0.7094948714716427,0.40185950852248553,0.6863257920085216,11,0.7327987789501219,0.48629565797224095,True,True,False,False,False,True,False,True,False
30,192840,3472,56639,0.06830852084889305,0.9637084986298701,0.5787999120840829,15,0.8622987785159838,0.25201875255994455,False,False,False,False,True,False,False,False,False
373,458400,4448,489487,0.5871863358886821,0.3688580941603331,0.6374326055466465,27,0.03748675242208499,0.47703361147690837,False,False,True,False,False,False,True,False,True
451,857224,2545,41685,0.5975532858952937,0.805300027492217,0.5849379101177132,5,0.577025909420771,0.6389387854802465,False,False,False,True,False,True,False,False,False
70,300583,4436,218501,0.3021565544238195,0.06703260230632513,0.9562770317859361,17,0.9140918660793929,0.47139597694897717,True,True,False,False,False,True,False,True,False
413,169329,3448,278883,0.07912272707673151,0.06264861804179367,0.5091339323869268,19,0.6823970414648326,0.4954956224816168,False,False,False,False,True,True,False,True,False
252,180746,2127,424133,0.9493347747124372,0.4381081937059371,0.590190912971432,14,0.6764622913564607,0.5944235740640026,False,False,False,False,False,False,False,True,False
258,318392,1988,21704,0.5355774040166131,0.5855701734812767,0.47165494784919626,21,0.203040205035384,0.3989046748324341,True,False,True,False,False,True,False,True,False
391,481818,4645,358832,0.5797581251238626,0.6085329847811904,0.6002222414552641,24,0.8611411665777489,0.5372466609392311,False,False,False,False,True,False,True,False,False
460,705731,4698,452737,0.6150208890304737,0.03638608642180008,0.8908269070976288,26,0.8650453541185853,0.7696151975444113,False,False,False,False,True,False,False,False,True
48,758642,4963,310527,0.8910479269261551,0.6967399540044444,0.3397545672232549,2,0.6140070379965981,0.2784180908612505,False,False,False,False,False,False,False,True,False
101,466212,1435,497992,0.06025564454675758,0.1299260001071164,0.4959028691425996,14,0.42661820600273137,0.2349967562563311,False,False,False,False,True,False,False,False,True
46,697657,4063,204814,0.8932877678525328,0.9553449799797217,0.4486109555090324,20,0.8242734646665772,0.37637319078612436,True,False,True,False,False,False,False,True,False
231,976777,4129,220864,0.2396765086112741,0.33354875467710665,0.3979772816131708,28,0.46499568287687676,0.2808680779913742,False,True,False,False,False,False,False,False,False
266,459472,2214,25307,0.07795024959634744,0.2614450314852942,0.8210372385239322,4,0.8226146366911571,0.4965158190919071,True,False,True,False,False,False,False,True,False
171,564031,2302,267860,0.6572658521313314,0.29126601736938373,0.23194516136859578,3,0.4849157471599743,0.3502479872636886,False,False,False,True,False,True,False,False,False
440,204824,1920,450486,0.9769756442566836,0.9373534403607038,0.4999180005626518,15,0.5797939486402113,0.6040728545310052,False,False,False,False,True,False,False,True,False
283,609091,4091,101924,0.057242066306595896,0.48284121051791096,0.9246344134789473,22,0.7480220353927209,0.5368628394585191,True,False,False,False,False,True,False,True,False
93,866549,4020,413136,0.42612181803736593,0.4346797505919058,0.16125482348351272,16,0.2649935859246434,0.2584036800284233,True,False,False,True,False,False,True,False,False
383,206123,3811,432087,0.5297845253437857,0.5658982181152818,0.004644486504650658,10,0.24684522763789696,0.4003839269679199,False,False,False,False,True,True,False,False,True
182,27076,2805,43928,0.2521189641034901,0.9307619030409771,0.2652235659425074,18,0.6678412859851909,0.19444527605053213,False,False,False,False,True,False,False,False,True
431,246424,2495,483216,0.982872149152968,0.3083398629297077,0.922311359915408,19,0.9539132794088786,0.8619171058449792,True,True,False,False,False,False,True,True,False
407,211384,2467,497837,0.6409632146038274,0.1808200103912081,0.08762447360350534,2,0.44603396524071315,0.45251976279120454,False,False,False,False,False,False,False,True,False
201,255699,4214,276731,0.8443506728467114,0.5954909327812495,0.13707442124550562,10,0.8982023388855779,0.40495276168668587,False,False,True,False,False,False,False,False,True
311,878915,4535,264339,0.4157776819717136,0.49167477228792345,0.3203397219583496,29,0.5181871071770481,0.30746554826568956,False,False,False,False,True,False,False,False,False
271,663323,4985,388855,0.35395588714481774,0.061968265501663566,0.7697036314015859,24,0.97393122673762,0.5860151630247449,True,False,False,True,False,True,False,True,False
272,386361,3958,419299,0.5531578948810922,0.5219373248674412,0.7512807593102787,2,0.7920474654495844,0.5785142763663977,True,False,False,False,False,False,True,False,False
78,994826,893,247164,0.4352784426266397,0.5624178761835706,0.08707028558899577,16,0.8595575334077067,0.2872528597196126,True,False,True,False,False,False,True,False,True
12,149938,4230,379126,0.7149480551367945,0.6941506101778825,0.9338422940365233,5,0.6796040275276786,0.5397363266818402,True,False,False,True,False,False,True,True,False
412,895936,4865,154510,0.2658180902117947,0.9955420795923984,0.23881880989698545,4,0.8684925756669323,0.39054600653572186,False,False,False,False,False,True,False,False,True
480,168377,4744,21009,0.4495910310923996,0.42158094850091477,0.2806367853443372,17,0.5927982783333989,0.5318175841559085,True,True,False,False,False,True,False,False,True
301,984907,527,107172,0.8951327472940598,0.5102032729873973,0.38641771192495455,13,0.5673367655481328,0.5492428078208191,False,False,False,True,False,True,False,False,False
168,218968,3991,364267,0.7561079003433294,0.0750023120253448,0.6344927622863828,23,0.8737114711523654,0.5152644780429235,False,False,False,False,False,True,False,False,False
489,897081,4761,480895,0.1680701650178944,0.8315880675701003,0.5213094518811457,22,0.015066170782723542,0.4174406877921325,False,False,True,False,False,False,True,False,False
89,393388,1673,261226,0.8868648293915975,0.09815579727403456,0.928614900882684,26,0.4787789030540466,0.5335468042913518,True,False,False,False,True,True,False,False,False
76,299957,838,252505,0.5890165904451881,0.9338300222934067,0.5646206556873159,12,0.8700739141970102,0.5015439167992094,True,False,False,False,False,False,False,True,False
59,858161,1568,276840,0.6792871832724832,0.34850034197712376,0.8570370322423077,17,0.19614952770232064,0.4862147923849951,False,False,False,True,False,False,True,True,False
397,983190,1341,391877,0.29425656584926607,0.33758246801612,0.07820379987726345,9,0.9580093214805603,0.356946691953141,True,False,True,False,False,True,False,True,False
51,795944,4784,8564,0.44154426363565746,0.3286089806949405,0.8559019634203935,28,0.7406017489584513,0.44016599315425126,False,False,False,False,True,True,False,False,False
403,255703,793,4637,0.806812478906251,0.9504895958325414,0.19771315176965787,20,0.7624224831028694,0.4865888411061077,False,False,True,False,False,False,False,False,True
436,420882,2357,232249,0.3306762187631821,0.9801078067857577,0.3625546956901209,1,0.6654761808140828,0.4385423506726504,True,False,False,False,True,False,False,True,False
242,152702,1822,456975,0.16506161551019327,0.9732404167532055,0.3198866347588556,24,0.4474744082629776,0.2598503279528148,False,True,False,False,False,False,False,False,False
108,122907,2147,149862,0.37830491298348057,0.7047871500043228,0.33728152771288133,1,0.4609564237998338,0.22423608194577035,True,True,False,False,False,False,False,True,False
214,210591,4120,94695,0.06921866740938809,0.11105815975986533,0.9186811018571913,2,0.8391081204074896,0.4466219737346221,False,False,True,False,False,False,True,True,False
46,398852,3594,203122,0.7178564584849323,0.3863622271271454,0.4415937225136912,14,0.1391393434292627,0.31590442438626004,True,False,False,False,True,False,False,True,False
320,926279,3991,231953,0.1477459087741978,0.28930921395353393,0.2679682302063827,5,0.5220674511643983,0.3558617847749441,False,False,False,False,True,False,False,False,False
472,990461,3995,188996,0.28512590706084473,0.7083895384364276,0.2944020031965934,29,0.30994705867507044,0.38160480621154014,False,False,False,False,False,True,False,True,False
458,593879,4301,219371,0.8810810055538921,0.4926544855101318,0.803336453887567,1,0.9843164085848927,0.7185244959985954,True,False,False,False,False,False,False,False,True
272,528869,588,275712,0.5404976579567711,0.6165013487721439,0.5391143022269406,1,0.0036929871012066906,0.3630455912974647,True,True,False,False,False,True,False,True,False
390,214633,4866,94539,0.32133844059647565,0.00873107573238796,0.4494971190765671,15,0.0636743402432648,0.3389772576194744,False,True,False,False,False,False,False,False,False
267,473032,2456,261515,0.5476668900148858,0.7828640620939985,0.9268138856801197,22,0.9673878667599085,0.6099936567596739,True,False,False,False,True,False,True,False,False
340,762847,1399,333991,0.2182776596318894,0.9520518366844625,0.9300077006242325,27,0.543791746685792,0.6197782854541292,False,False,False,False,True,True,False,True,False
391,802783,3977,42596,0.025173129705610142,0.6693732893226945,0.7561182433652236,1,0.13853511401569685,0.3299720094766142,False,False,False,True,False,True,False,True,False
369,906832,2244,301459,0.603732478963803,0.8519373967502435,0.5180065139745642,21,0.4486402908274818,0.5241806166034536,False,False,False,False,False,True,False,False,True
263,649821,4873,18191,0.7141259327847292,0.47825038869165826,0.11661164006408375,16,0.3226575429188878,0.3042150802660875,False,False,False,False,True,True,False,False,True
287,632915,2753,118083,0.8797817654459795,0.0202080792886713,0.7079498349463903,10,0.9112081489038877,0.6292469114563886,True,False,False,False,True,True,False,False,True
118,453400,4161,284052,0.7718833610647237,0.9904692223172126,0.8151123311575937,27,0.6875793126323068,0.4816370735911141,True,True,False,False,False,False,False,False,False
367,133381,3460,133487,0.926677700495515,0.05883214999264241,0.8520416673564427,5,0.13051885746507552,0.700003440756864,True,False,True,False,False,False,False,True,False
44,771552,2133,41276,0.9859534755428703,0.19277420378044352,0.581865275019353,2,0.5364456180285438,0.46106913738892635,False,True,False,False,False,False,True,True,False
490,362851,1361,48650,0.7449354477457982,0.052440150584940115,0.6168390909165925,14,0.13446017235515506,0.5455183667150092,False,False,False,False,True,False,False,True,False
421,991684,1513,65427,0.8679233008303341,0.624958400528985,0.7092909415905158,11,0.6652306365047368,0.7264885257349407,False,False,False,False,False,False,True,False,False
224,348822,3799,85369,0.6737315032281848,0.5832309026986398,0.873928874731844,19,0.7272272850684108,0.5467963611103523,False,False,True,False,False,False,True,False,True
133,602597,2006,147478,0.17093779120826913,0.20966965417456673,0.045423908280262215,19,0.5621600717286163,0.1689032192509491,False,False,False,True,False,True,False,False,False
12,754362,3705,423552,0.18170242632228495,0.9566532413004322,0.563221945606878,19,0.9659558101159786,0.2965663563419783,True,True,False,False,False,False,True,False,False
105,802210,1477,95957,0.11025945631526313,0.91348629572967,0.3690961975724799,3,0.9443344509903397,0.3277325652456472,False,False,False,True,False,False,True,True,False
420,672861,3961,233872,0.9429747199935236,0.2798100585913482,0.8331592276068315,11,0.20591561991494467,0.6698144956834257,False,False,False,False,False,False,True,False,False
384,904145,2317,340460,0.6727516978393802,0.6588647640728128,0.1338111416135651,20,0.00032938550579053594,0.4625017192149434,False,False,True,False,False,False,True,False,True
180,924612,4184,40871,0.7899097504655246,0.855233337174923,0.9097013553862526,26,0.6627488177467113,0.6314102225435949,False,False,False,False,False,False,True,True,False
111,493121,4558,275365,0.3311573368243642,0.359798106596835,0.12400661172144845,29,0.4756415572962799,0.15730354346433809,False,False,True,False,False,True,False,True,False
105,41382,3134,22116,0.4604217100767578,0.25358249067715766,0.08932670662044451,16,0.334658524223597,0.33048935375603494,False,False,False,True,False,False,True,True,False
264,751714,4166,434006,0.039779531836692805,0.25618994240141546,0.34649919452265143,17,0.9168897562438991,0.323743478534793,False,False,False,True,False,True,False,False,True
482,867219,1448,237871,0.8890074004350974,0.8204564875289386,0.9947242126874279,29,0.9785077669834835,0.7946381467781931,True,False,False,False,False,False,False,False,False
458,28341,973,474174,0.8530034294116081,0.46307021743972976,0.6338027215519471,20,0.9305772691468253,0.6944928648766263,True,False,True,False,False,False,True,True,False
370,999718,1067,42474,0.7848113348642942,0.7153380317744804,0.026438569106668752,4,0.500195258050751,0.36591281905952755,True,False,False,True,False,False,False,False,False
250,674727,3932,219091,0.058302067681191505,0.6503007884363577,0.24926443951813648,15,0.7033566627405918,0.3704592668679098,False,False,True,False,False,False,False,True,False
279,911399,4523,41100,0.17424973557743373,0.3062257034545801,0.14916538572918592,24,0.17157361255489334,0.2777678858460136,False,False,False,True,False,False,True,False,True
36,231280,2758,118982,0.3341706577544614,0.20807670305857118,0.0010042410870407803,11,0.9508565916598374,0.22520531105366015,True,False,False,False,True,False,False,False,False
141,660354,3644,249668,0.2630626753416717,0.12578551017804795,0.514940771013357,16,0.28367668851931227,0.31646299566962577,True,False,False,True,False,True,False,False,False
16,205940,4810,268560,0.8384598385310686,0.02388561842925041,0.3811076709159331,20,0.19273934187728903,0.32295909344598567,False,False,False,False,True,True,False,False,False
399,410218,2482,16251,0.19483575820061994,0.08125641697869179,0.6132802423389265,21,0.060158566290676396,0.4895076729156237,True,False,False,False,False,False,False,False,True
306,788540,1596,421290,0.5321244653389745,0.25624667445995664,0.21636423099064017,4,0.5503713200367569,0.3267802863739698,False,False,False,False,True,False,True,False,True
379,615108,4070,459663,0.5713810978193122,0.7135996058306419,0.8310530865841903,5,0.9484637905039759,0.6611082874633082,False,False,False,False,False,False,False,False,True
20,64949,3890,451900,0.42501184716253726,0.15491893619103725,0.3831631561790625,19,0.1355882507011794,0.23904697370205594,False,False,False,False,True,False,True,False,True
133,413916,3172,244148,0.24068793173045921,0.5233953758299132,0.48290469671969816,16,0.12083030227828206,0.2750914305354847,False,False,False,False,False,False,False,True,False
67,739665,4146,260463,0.9602942908811315,0.24513206837455304,0.7324859389561588,19,0.27259763222623157,0.5910312258530658,True,False,False,True,False,False,True,False,False
113,591831,2919,209772,0.41339924226902247,0.5118097817841856,0.16616512284628204,24,0.665393892983078,0.24322085456896472,False,True,False,False,False,False,False,False,True
379,951822,4779,317966,0.7273099955366649,0.7500111754664909,0.26234338094868115,28,0.5478135063785179,0.43979667350991025,False,True,False,False,False,False,True,True,False
25,488075,3848,200076,0.18404648765622889,0.2659811294566875,0.15475199586307065,16,0.09620696028024611,0.17428445784768293,True,True,False,False,False,False,False,False,False
162,819042,1173,445796,0.8228111685362283,0.3478988117336945,0.7680816128922934,1,0.44230024148031266,0.6132053972068172,False,False,False,False,True,False,True,True,False
273,995003,3302,187372,0.21589182323366674,0.7230005679583252,0.0975218144301826,3,0.0669322863831544,0.2422766302232778,True,True,False,False,False,True,False,False,True
166,791166,2869,44655,0.6753066235730262,0.546338095965995,0.4890029624614928,2,0.8519034785911834,0.4676367908491197,False,False,False,False,False,True,False,True,False
264,517472,1566,396243,0.5064960014725218,0.09456662645297331,0.74990963767243,10,0.10711177922842285,0.5681393549646598,False,False,False,False,True,False,True,False,False
416,733734,1187,90091,0.14655714098142647,0.7581542692468478,0.5077618362632725,27,0.47129831178308756,0.4797047007767983,False,False,False,False,True,False,True,False,True
106,332370,568,144016,0.02494919615607727,0.27743899256812765,0.5086768959336951,6,0.510463581618413,0.22879992438035843,False,False,False,True,False,True,False,False,True
227,836599,2603,263459,0.9307482653818058,0.3850577345418712,0.06367474783556248,8,0.5301262722627971,0.3662468220670543,True,False,False,False,False,False,True,True,False
63,213851,919,211741,0.12569051356453986,0.24517692429004567,0.7828612123565032,6,0.6091549145884159,0.37508715693100353,False,False,False,False,False,True,False,False,False
251,164011,4498,168829,0.7049514286869148,0.5433570204718058,0.6040076894849363,20,0.7015824208841358,0.4186136781077043,False,False,False,True,False,True,False,False,True
132,459581,3097,256053,0.6526849589469841,0.7077683026246229,0.66751306138466,19,0.004358006633203626,0.5399543418961246,False,False,True,False,False,False,False,True,False
287,72381,4838,99834,0.3417200424485265,0.8032163614105335,0.7657995829148142,16,0.030914367390173392,0.4288247666472316,False,False,False,True,False,False,False,False,False
329,838142,2624,418484,0.18538289955472853,0.9221222768267122,0.5606178018704066,4,0.6115513959505868,0.3993710028829103,False,False,True,False,False,False,True,False,True
29,283910,4392,109898,0.1783282494554148,0.35921665165396577,0.5086229962582949,16,0.18214204363962405,0.23014636424147375,True,True,False,False,False,False,True,False,True
135,107416,939,314155,0.585327853050239,0.9326142306665984,0.6631652406366841,29,0.831845114102642,0.36407164719435803,True,True,False,False,False,True,False,True,False
357,542068,1786,458760,0.5469212946240455,0.6169547442848055,0.9000081694893001,24,0.6275116489447843,0.6451056788043475,False,True,False,False,False,True,False,True,False
200,53458,1708,464509,0.8759350203502321,0.38959454399248716,0.6384972297560294,9,0.9804007286875784,0.6565727935437532,False,True,False,False,False,True,False,False,False
285,847653,1578,41640,0.6400030784119363,0.8872940486978189,0.7883217507551089,24,0.7280042903923111,0.6340802029134166,False,False,False,True,False,False,False,True,False
408,516714,3063,376946,0.8192749760805247,0.5796295053008922,0.48027175185804527,9,0.09071441239125932,0.5372742615929131,False,True,False,False,False,True,False,False,True
422,506608,4123,162039,0.032413062452608776,0.4542835286797702,0.5895719404981042,8,0.1709759425423144,0.3507041971530855,True,False,False,True,False,False,False,False,True
158,792941,1753,92331,0.6709931470285951,0.011501550327135845,0.18014964403273148,29,0.046548897257781996,0.21428177027364084,False,False,False,False,False,False,True,False,False
386,356637,3857,29798,0.23370863842962097,0.7175078900915866,0.48851804592693193,5,0.7411758656168012,0.4318856704540567,False,False,False,False,False,False,False,False,False
137,432562,3709,456004,0.25283895996571015,0.0773479946988418,0.1488899169715482,21,0.12682328497574546,0.1876171894704145,True,False,False,False,True,False,True,False,False
231,908282,4049,109262,0.720576529089341,0.28939282802193433,0.4670214461681488,17,0.663767493511971,0.48417123256643735,True,False,False,False,False,False,True,True,False
193,182946,1114,362515,0.7934329588249409,0.9616943425160352,0.06495168364719295,24,0.5553977442655624,0.29326037773597036,False,False,True,False,False,False,True,False,True
480,948652,3578,294605,0.37173547513855265,0.15521310512305142,0.5762073770478237,27,0.6332976406184917,0.4928003744171147,True,False,True,False,False,False,False,True,False
481,36533,3223,362175,0.7900768168683062,0.31178435587324604,0.28673544727991196,16,0.5086698980929099,0.4370937257600081,True,True,False,False,False,False,True,False,True
269,899576,3990,345307,0.4437446753523556,0.9323393598051531,0.8416438437891643,18,0.013028710900172324,0.414858099190926,True,False,False,False,True,False,False,False,False
376,389546,4043,326640,0.8576453483703808,0.33768381810687365,0.3762637284434833,22,0.2532180757312127,0.5714922161170526,False,False,False,True,False,False,False,False,True
490,869899,2400,92897,0.02490377217859263,0.328674975553661,0.9177732510080485,6,0.8849818367288179,0.6517281951991437,True,False,False,True,False,False,True,False,True
438,268503,4871,67247,0.08349507081485064,0.6479545868981706,0.47288763809846335,28,0.9292685681600968,0.536806805642775,False,False,False,True,False,False,True,False,False
138,124119,2212,143157,0.7763518072676816,0.13135723986484127,0.8488730167235499,10,0.09720978834524474,0.45298445249434877,True,True,False,False,False,False,False,False,False
215,226140,2829,94262,0.6240896278303323,0.9727517097271434,0.29727146525601444,20,0.9526286984462449,0.4476295413094445,False,False,False,False,True,False,True,False,True
64,982817,4119,467676,0.5590202536355183,0.27502264505440044,0.4516021180743327,25,0.6705260517735092,0.3615268567790826,False,False,False,False,False,True,False,True,False
432,287488,1694,82085,0.6139788073385734,0.7856888320077897,0.6336655177457194,16,0.9225575736694808,0.5891695143696252,False,False,False,False,False,False,True,False,False
381,909931,1878,128061,0.9301906274221508,0.28761435002176283,0.2586508900164328,19,0.40116393808125406,0.5116550593616975,True,True,False,False,False,False,True,False,False
399,336922,1812,321996,0.6555370314380662,0.2753724094284936,0.657328326476979,8,0.1017450425623776,0.6327662095086379,True,False,True,False,False,True,False,True,False
454,287745,3415,206070,0.647476116659836,0.057512708060414974,0.2886023609081265,18,0.30245326393389715,0.507829215656589,True,False,False,True,False,False,False,True,False
435,250840,1249,109293,0.7594708797062277,0.11932065971931705,0.48429267303698553,5,0.6896815171974493,0.6019806184938701,False,False,True,False,False,False,True,True,False
368,941620,800,265704,0.8666207056398267,0.5219673094475673,0.023369802284423202,29,0.7952214988989144,0.5030983029280314,False,False,False,False,False,True,False,True,False
368,717345,4482,219131,0.26191247823835495,0.5768431821090425,0.07818232218379062,13,0.050122282917060335,0.21444409553526417,False,True,False,False,False,True,False,False,False
461,368157,4337,20944,0.616748859233304,0.8158435210640067,0.2271011914697778,15,0.48695167008826723,0.49025623097994236,True,False,True,False,False,False,False,True,False
217,777470,777,330857,0.5839749635524752,0.06021518964591843,0.8064930026601806,6,0.06436670219341911,0.4587952714346206,False,False,False,False,False,False,False,True,False
220,516545,3058,247597,0.13484948149834253,0.35615018567476486,0.6603841934516029,2,0.8636133042274214,0.3456315058004956,False,True,False,False,False,False,False,True,False
230,297926,4417,454377,0.520316973910712,0.200158850653822,0.8934481270642791,23,0.4763388247760757,0.45622513206399495,False,False,False,True,False,True,False,False,True
474,640383,2661,21098,0.06955051474046536,0.3578775107218197,0.9047109205641654,15,0.9148218262530924,0.5714367944075373,False,False,False,False,True,False,False,False,False
135,448035,1889,233454,0.18495958740233964,0.3543066662505161,0.3746714020062577,27,0.07857881289668367,0.21452682490289604,False,False,False,False,False,False,True,False,False
80,991539,1190,28475,0.9129630819181804,0.35427977075372497,0.3675309061754364,11,0.3304699847762844,0.30993074704379275,False,False,False,False,True,False,True,True,False
480,364267,3968,436952,0.11924318154234348,0.3096334338083867,0.8357430495987489,5,0.676538433113228,0.5819035591828675,False,True,False,False,False,False,True,False,False
290,835890,2348,492199,0.5789162998467945,0.7639780976739593,0.42644327006847016,10,0.29358608101999517,0.44415318984815694,False,False,False,False,False,True,False,True,False
478,915657,4316,153488,0.3234806959930736,0.6897062869558097,0.857201304858277,29,0.8415585403609813,0.6095489907371012,False,False,False,True,False,False,False,False,False
281,668440,1439,260381,0.5553132907266125,0.3414692286151024,0.5059298359539638,20,0.9868336982692311,0.5742261085540887,False,False,False,True,False,True,False,True,False
160,694317,3682,211728,0.2349735424524031,0.14648810241985877,0.42471312423500174,20,0.28121959931021756,0.33166083474830127,True,True,False,False,False,True,False,False,False
252,412124,3809,379482,0.44437945467766016,0.5182803673409924,0.27906989778252955,18,0.36107786454376267,0.278342176694205,False,False,False,False,True,False,False,False,True
222,363332,2550,3948,0.8673334331482606,0.9188476203048516,0.12648684445637226,12,0.9673455396527073,0.3703008295811382,True,False,True,False,False,False,True,False,True
194,756240,2246,134592,0.37621697781935637,0.12355934085990217,0.525902307477932,25,0.3580611065980617,0.43537310005937974,False,False,False,True,False,True,False,True,False
421,126292,2951,204877,0.35303093800093566,0.7530298479498977,0.32522511529084375,17,0.5559865133236718,0.42815061462021947,True,False,False,False,True,False,False,True,False
473,95570,524,486713,0.4461180792696653,0.5993790621341187,0.24944022198541527,17,0.7692416662343887,0.5050485869018273,True,False,False,False,True,False,True,False,False
167,489540,3056,390438,0.10049284424431526,0.588590125044273,0.1696601662850732,4,0.43834475436575493,0.26331838565010585,False,False,False,False,False,False,False,False,True
184,128791,560,63976,0.3873470245880549,0.9346571730454769,0.388622121171072,19,0.37260794912590933,0.2951545409450701,False,False,True,False,False,False,False,True,False
38,969986,622,145408,0.006900250628165572,0.9559405872977413,0.5558727615442126,25,0.4955883460675484,0.20755959572273483,True,True,False,False,False,False,True,False,False
45,497545,2602,192184,0.5033971451489518,0.24383973885580068,0.8370259641237351,29,0.779519883038184,0.49550700082960636,True,False,False,True,False,False,True,False,True
311,520689,1686,242806,0.8479410791514294,0.8084770327223679,0.8201900035385935,23,0.312162277216244,0.6539141852776712,True,False,True,False,False,True,False,False,True
435,916723,2230,277164,0.5520731039476319,0.6207992281535079,0.8550634211757729,27,0.3508074971185079,0.6895163583166701,True,False,False,False,True,True,False,False,False
342,889807,4589,93816,0.6077251782060195,0.4088455900751581,0.576233615629095,18,0.18913930380410493,0.5245821116548136,False,False,True,False,False,False,True,False,False
318,567602,2972,327710,0.03056337125976638,0.665621309827386,0.5595499271312923,20,0.7016175000827763,0.38202545055046283,True,False,False,False,False,False,False,False,False
79,761349,3465,372158,0.8595149801160752,0.95596677627793,0.9051416694510804,21,0.8994504690301148,0.5808808647843028,False,False,False,False,False,False,True,True,False
445,735281,2777,148818,0.38500355280025855,0.5168753368273998,0.28854691239660557,10,0.1857399208999585,0.38558443251636804,True,False,False,False,True,False,True,False,True
283,481984,4587,255601,0.9748526806067067,0.9400798365988479,0.14545055210417845,28,0.034589537063794196,0.3893791961364039,False,False,False,False,True,False,True,True,False
180,376024,3464,330936,0.12046536953025999,0.6428872356802386,0.0827747722571669,14,0.38127065826725703,0.25893815149952454,False,True,False,False,False,True,False,False,False
388,367470,1810,368800,0.9446718847852377,0.48290924080448216,0.881044633509667,20,0.41015476497902414,0.681825640489873,False,False,False,True,False,False,False,True,False
154,151903,654,356392,0.634290906336323,0.6441704402114242,0.3717732158593291,13,0.6458635267811959,0.41352563956310645,True,False,False,True,False,True,False,False,False
277,912458,2712,79372,0.05234030029059411,0.6025410450606086,0.4987262697678222,14,0.08559099898817846,0.3122143334263482,True,False,True,False,False,True,False,True,False
329,942629,3753,157783,0.9716990778367313,0.4216973409360617,0.803060046205131,4,0.8214984056997537,0.6572720084084206,False,False,False,True,False,False,True,True,False
